EventID,EstudianteID,ActividadID,Timestamp,DestinoID,Detalle,Actor
4344,362,18,2023-07-21 00:00:00,193,,Administración
4345,363,1,2023-01-31 00:00:00,280,,Estudiante
4346,363,2,2023-02-06 00:00:00,280,,Estudiante
4347,363,3,2023-02-12 00:00:00,280,,Administración
4348,363,13,2023-02-27 00:00:00,280,Alegación sobre adjudicación,Estudiante
4349,363,14,2023-03-18 00:00:00,280,Alegación sobre adjudicación,Administración
4350,363,4,2023-03-29 00:00:00,280,,Administración
4351,363,5,2023-04-06 00:00:00,280,Adjudicación a destino Erasmus,Administración
4352,363,6,2023-04-20 00:00:00,280,Adjudicación a destino Erasmus,Administración
4353,363,7,2023-05-07 00:00:00,280,,Estudiante
4354,363,8,2023-05-19 00:00:00,280,,Estudiante
4355,363,17,2023-06-08 00:00:00,280,,Estudiante
4356,363,18,2023-06-28 00:00:00,280,,Administración
4357,364,1,2023-01-24 00:00:00,123,,Estudiante
4358,364,2,2023-01-27 00:00:00,123,,Estudiante
4359,364,3,2023-01-31 00:00:00,123,,Administración
4360,364,4,2023-02-09 00:00:00,123,,Administración
4361,364,5,2023-02-24 00:00:00,123,Adjudicación a destino Erasmus,Administración
4362,364,6,2023-03-10 00:00:00,123,Adjudicación a destino Erasmus,Administración
4363,364,13,2023-03-20 00:00:00,123,Alegación sobre adjudicación,Estudiante
4364,364,14,2023-04-08 00:00:00,123,Alegación sobre adjudicación,Administración
4365,364,15,2023-05-06 00:00:00,123,,Estudiante
4366,364,16,2023-06-05 00:00:00,123,,Administración
4367,364,7,2023-06-25 00:00:00,123,,Estudiante
4368,364,8,2023-07-12 00:00:00,123,,Estudiante
4369,364,17,2023-08-01 00:00:00,123,,Estudiante
4370,364,18,2023-08-24 00:00:00,123,,Administración
4371,365,1,2023-01-17 00:00:00,161,,Estudiante
4372,365,2,2023-01-20 00:00:00,161,,Estudiante
4373,365,3,2023-01-25 00:00:00,161,,Administración
4374,365,13,2023-02-08 00:00:00,161,Alegación sobre adjudicación,Estudiante
4375,365,14,2023-02-27 00:00:00,161,Alegación sobre adjudicación,Administración
4376,365,4,2023-03-12 00:00:00,161,,Administración
4377,365,5,2023-03-20 00:00:00,161,Adjudicación a destino Erasmus,Administración
4378,365,6,2023-03-30 00:00:00,161,Adjudicación a destino Erasmus,Administración
4379,365,7,2023-04-14 00:00:00,161,,Estudiante
4380,365,8,2023-05-03 00:00:00,161,,Estudiante
4381,365,15,2023-05-27 00:00:00,161,,Estudiante
4382,365,16,2023-06-23 00:00:00,161,,Administración
4383,365,17,2023-07-22 00:00:00,161,,Estudiante
4384,365,18,2023-08-16 00:00:00,161,,Administración
4385,366,1,2023-01-20 00:00:00,143,,Estudiante
4386,366,2,2023-01-26 00:00:00,143,,Estudiante
4387,366,3,2023-01-30 00:00:00,143,,Administración
4388,366,4,2023-02-14 00:00:00,143,,Administración
4389,366,5,2023-02-23 00:00:00,143,Adjudicación a destino Erasmus,Administración
4390,366,6,2023-03-11 00:00:00,143,Adjudicación a destino Erasmus,Administración
4391,366,7,2023-03-21 00:00:00,143,,Estudiante
4392,366,8,2023-04-08 00:00:00,143,,Estudiante
4393,366,15,2023-04-30 00:00:00,143,,Estudiante
4394,366,16,2023-05-25 00:00:00,143,,Administración
4395,366,9,2023-06-14 00:00:00,143,Renuncia voluntaria,Estudiante
4396,366,10,2023-06-25 00:00:00,143,Renuncia voluntaria,Estudiante
4397,367,1,2023-01-18 00:00:00,11,,Estudiante
4398,367,2,2023-01-24 00:00:00,11,,Estudiante
4399,367,3,2023-01-31 00:00:00,11,,Administración
4400,367,4,2023-02-15 00:00:00,11,,Administración
4401,367,5,2023-02-26 00:00:00,11,Adjudicación a destino Erasmus,Administración
4402,367,6,2023-03-10 00:00:00,11,Adjudicación a destino Erasmus,Administración
4403,367,7,2023-03-30 00:00:00,11,,Estudiante
4404,367,8,2023-04-19 00:00:00,11,,Estudiante
4405,367,15,2023-05-13 00:00:00,11,,Estudiante
4406,367,16,2023-06-09 00:00:00,11,,Administración
4407,367,17,2023-07-04 00:00:00,11,,Estudiante
4408,367,18,2023-07-30 00:00:00,11,,Administración
4409,368,1,2023-01-22 00:00:00,189,,Estudiante
4410,368,2,2023-01-25 00:00:00,189,,Estudiante
4411,368,3,2023-01-29 00:00:00,189,,Administración
4412,368,4,2023-02-09 00:00:00,189,,Administración
4413,368,5,2023-02-17 00:00:00,189,Adjudicación a destino Erasmus,Administración
4414,368,6,2023-02-28 00:00:00,189,Adjudicación a destino Erasmus,Administración
4415,368,7,2023-03-18 00:00:00,189,,Estudiante
4416,368,8,2023-04-07 00:00:00,189,,Estudiante
4417,368,17,2023-05-06 00:00:00,189,,Estudiante
4418,368,18,2023-05-31 00:00:00,189,,Administración
4419,369,1,2023-01-28 00:00:00,79,,Estudiante
4420,369,2,2023-02-04 00:00:00,79,,Estudiante
4421,369,3,2023-02-08 00:00:00,79,,Administración
4422,369,4,2023-02-23 00:00:00,79,,Administración
4423,369,5,2023-03-03 00:00:00,79,Adjudicación a destino Erasmus,Administración
4424,369,6,2023-03-17 00:00:00,79,Adjudicación a destino Erasmus,Administración
4425,369,13,2023-03-28 00:00:00,79,Alegación sobre adjudicación,Estudiante
4426,369,14,2023-04-09 00:00:00,79,Alegación sobre adjudicación,Administración
4427,369,7,2023-04-28 00:00:00,79,,Estudiante
4428,369,8,2023-05-13 00:00:00,79,,Estudiante
4429,369,15,2023-06-02 00:00:00,79,,Estudiante
4430,369,16,2023-06-25 00:00:00,79,,Administración
4431,369,17,2023-07-21 00:00:00,79,,Estudiante
4432,369,18,2023-08-14 00:00:00,79,,Administración
4433,370,1,2023-01-26 00:00:00,5,,Estudiante
4434,370,2,2023-01-29 00:00:00,5,,Estudiante
4435,370,3,2023-02-01 00:00:00,5,,Administración
4436,370,4,2023-02-11 00:00:00,5,,Administración
4437,370,5,2023-02-24 00:00:00,5,Adjudicación a destino Erasmus,Administración
4438,370,6,2023-03-12 00:00:00,5,Adjudicación a destino Erasmus,Administración
4439,370,13,2023-03-26 00:00:00,5,Alegación sobre adjudicación,Estudiante
4440,370,14,2023-04-11 00:00:00,5,Alegación sobre adjudicación,Administración
4441,370,7,2023-04-26 00:00:00,5,,Estudiante
4442,370,8,2023-05-07 00:00:00,5,,Estudiante
4443,370,17,2023-06-06 00:00:00,5,,Estudiante
4444,370,18,2023-07-02 00:00:00,5,,Administración
4445,371,1,2023-02-03 00:00:00,56,,Estudiante
4446,371,2,2023-02-10 00:00:00,56,,Estudiante
4447,371,3,2023-02-17 00:00:00,56,,Administración
4448,371,4,2023-02-27 00:00:00,56,,Administración
4449,371,5,2023-03-13 00:00:00,56,Adjudicación a destino Erasmus,Administración
4450,371,6,2023-03-27 00:00:00,56,Adjudicación a destino Erasmus,Administración
4451,371,7,2023-04-09 00:00:00,56,,Estudiante
4452,371,8,2023-04-21 00:00:00,56,,Estudiante
4453,371,17,2023-05-14 00:00:00,56,,Estudiante
4454,371,18,2023-06-09 00:00:00,56,,Administración
4455,372,1,2023-01-16 00:00:00,49,,Estudiante
4456,372,2,2023-01-19 00:00:00,49,,Estudiante
4457,372,3,2023-01-25 00:00:00,49,,Administración
4458,372,4,2023-02-04 00:00:00,49,,Administración
4459,372,5,2023-02-15 00:00:00,49,Adjudicación a destino Erasmus,Administración
4460,372,6,2023-02-27 00:00:00,49,Adjudicación a destino Erasmus,Administración
4461,372,7,2023-03-16 00:00:00,49,,Estudiante
4462,372,8,2023-03-30 00:00:00,49,,Estudiante
4463,372,15,2023-04-23 00:00:00,49,,Estudiante
4464,372,16,2023-05-13 00:00:00,49,,Administración
4465,372,9,2023-05-24 00:00:00,49,Renuncia voluntaria,Estudiante
4466,372,10,2023-06-08 00:00:00,49,Renuncia voluntaria,Estudiante
4467,373,1,2023-01-21 00:00:00,125,,Estudiante
4468,373,2,2023-01-24 00:00:00,125,,Estudiante
4469,373,3,2023-01-30 00:00:00,125,,Administración
4470,373,4,2023-02-09 00:00:00,125,,Administración
4471,373,5,2023-02-21 00:00:00,125,Adjudicación a destino Erasmus,Administración
4472,373,6,2023-03-11 00:00:00,125,Adjudicación a destino Erasmus,Administración
4473,373,7,2023-03-26 00:00:00,125,,Estudiante
4474,373,8,2023-04-08 00:00:00,125,,Estudiante
4475,373,15,2023-05-07 00:00:00,125,,Estudiante
4476,373,16,2023-05-28 00:00:00,125,,Administración
4477,373,17,2023-06-21 00:00:00,125,,Estudiante
4478,373,18,2023-07-21 00:00:00,125,,Administración
4479,374,1,2023-01-18 00:00:00,16,,Estudiante
4480,374,2,2023-01-22 00:00:00,16,,Estudiante
4481,374,3,2023-01-29 00:00:00,16,,Administración
4482,374,4,2023-02-06 00:00:00,16,,Administración
4483,374,5,2023-02-19 00:00:00,16,Adjudicación a destino Erasmus,Administración
4484,374,6,2023-03-08 00:00:00,16,Adjudicación a destino Erasmus,Administración
4485,374,7,2023-03-22 00:00:00,16,,Estudiante
4486,374,8,2023-04-08 00:00:00,16,,Estudiante
4487,374,15,2023-05-05 00:00:00,16,,Estudiante
4488,374,16,2023-05-30 00:00:00,16,,Administración
4489,374,17,2023-06-28 00:00:00,16,,Estudiante
4490,374,18,2023-07-24 00:00:00,16,,Administración
4491,375,1,2023-01-14 00:00:00,54,,Estudiante
4492,375,2,2023-01-19 00:00:00,54,,Estudiante
4493,375,3,2023-01-24 00:00:00,54,,Administración
4494,375,4,2023-01-31 00:00:00,54,,Administración
4495,375,5,2023-02-07 00:00:00,54,Adjudicación a destino Erasmus,Administración
4496,375,6,2023-02-20 00:00:00,54,Adjudicación a destino Erasmus,Administración
4497,375,13,2023-03-09 00:00:00,54,Alegación sobre adjudicación,Estudiante
4498,375,14,2023-03-23 00:00:00,54,Alegación sobre adjudicación,Administración
4499,375,7,2023-04-05 00:00:00,54,,Estudiante
4500,375,8,2023-04-19 00:00:00,54,,Estudiante
4501,375,15,2023-05-17 00:00:00,54,,Estudiante
4502,375,16,2023-06-12 00:00:00,54,,Administración
4503,375,17,2023-07-12 00:00:00,54,,Estudiante
4504,375,18,2023-08-09 00:00:00,54,,Administración
4505,376,1,2023-01-14 00:00:00,250,,Estudiante
4506,376,2,2023-01-19 00:00:00,250,,Estudiante
4507,376,3,2023-01-25 00:00:00,250,,Administración
4508,376,4,2023-02-07 00:00:00,250,,Administración
4509,376,5,2023-02-22 00:00:00,250,Adjudicación a destino Erasmus,Administración
4510,376,6,2023-03-12 00:00:00,250,Adjudicación a destino Erasmus,Administración
4511,376,9,2023-03-29 00:00:00,250,Renuncia voluntaria,Estudiante
4512,377,1,2023-02-03 00:00:00,204,,Estudiante
4513,377,2,2023-02-07 00:00:00,204,,Estudiante
4514,377,3,2023-02-11 00:00:00,204,,Administración
4515,377,13,2023-02-23 00:00:00,204,Alegación sobre adjudicación,Estudiante
4516,377,14,2023-03-15 00:00:00,204,Alegación sobre adjudicación,Administración
4517,377,4,2023-03-28 00:00:00,204,,Administración
4518,377,5,2023-04-09 00:00:00,204,Adjudicación a destino Erasmus,Administración
4519,377,6,2023-04-27 00:00:00,204,Adjudicación a destino Erasmus,Administración
4520,377,7,2023-05-09 00:00:00,204,,Estudiante
4521,377,9,2023-05-28 00:00:00,204,Renuncia voluntaria,Estudiante
4522,377,10,2023-06-12 00:00:00,204,Renuncia voluntaria,Estudiante
4523,378,1,2023-01-29 00:00:00,208,,Estudiante
4524,378,2,2023-02-01 00:00:00,208,,Estudiante
4525,378,3,2023-02-04 00:00:00,208,,Administración
4526,378,4,2023-02-11 00:00:00,208,,Administración
4527,378,5,2023-02-22 00:00:00,208,Adjudicación a destino Erasmus,Administración
4528,378,6,2023-03-10 00:00:00,208,Adjudicación a destino Erasmus,Administración
4529,378,7,2023-03-25 00:00:00,208,,Estudiante
4530,378,8,2023-04-12 00:00:00,208,,Estudiante
4531,378,15,2023-05-12 00:00:00,208,,Estudiante
4532,378,16,2023-06-01 00:00:00,208,,Administración
4533,378,9,2023-06-12 00:00:00,208,Renuncia voluntaria,Estudiante
4534,378,11,2023-06-23 00:00:00,208,,Administración
4535,378,12,2023-07-04 00:00:00,208,Adjudicación a destino Erasmus,Administración
4536,378,7,2023-07-17 00:00:00,208,,Estudiante
4537,378,8,2023-08-05 00:00:00,208,,Estudiante
4538,378,17,2023-08-25 00:00:00,208,,Estudiante
4539,378,18,2023-09-20 00:00:00,208,,Administración
4540,379,1,2023-01-19 00:00:00,299,,Estudiante
4541,379,2,2023-01-24 00:00:00,299,,Estudiante
4542,379,3,2023-01-29 00:00:00,299,,Administración
4543,379,4,2023-02-08 00:00:00,299,,Administración
4544,379,5,2023-02-22 00:00:00,299,Adjudicación a destino Erasmus,Administración
4545,379,6,2023-03-14 00:00:00,299,Adjudicación a destino Erasmus,Administración
4546,379,7,2023-03-28 00:00:00,299,,Estudiante
4547,379,8,2023-04-08 00:00:00,299,,Estudiante
4548,379,15,2023-04-29 00:00:00,299,,Estudiante
4549,379,16,2023-05-23 00:00:00,299,,Administración
4550,379,13,2023-06-06 00:00:00,299,Alegación sobre adjudicación,Estudiante
4551,379,14,2023-06-16 00:00:00,299,Alegación sobre adjudicación,Administración
4552,379,17,2023-07-12 00:00:00,299,,Estudiante
4553,379,18,2023-08-05 00:00:00,299,,Administración
4554,380,1,2023-01-23 00:00:00,241,,Estudiante
4555,380,2,2023-01-30 00:00:00,241,,Estudiante
4556,380,3,2023-02-06 00:00:00,241,,Administración
4557,381,1,2023-01-21 00:00:00,283,,Estudiante
4558,381,2,2023-01-28 00:00:00,283,,Estudiante
4559,381,3,2023-02-01 00:00:00,283,,Administración
4560,381,4,2023-02-10 00:00:00,283,,Administración
4561,381,5,2023-02-24 00:00:00,283,Adjudicación a destino Erasmus,Administración
4562,381,11,2023-03-07 00:00:00,283,,Administración
4563,381,12,2023-03-25 00:00:00,283,Adjudicación a destino Erasmus,Administración
4564,381,6,2023-04-07 00:00:00,283,Adjudicación a destino Erasmus,Administración
4565,381,7,2023-04-17 00:00:00,283,,Estudiante
4566,381,8,2023-04-29 00:00:00,283,,Estudiante
4567,381,17,2023-05-27 00:00:00,283,,Estudiante
4568,381,18,2023-06-16 00:00:00,283,,Administración
4569,382,1,2023-01-25 00:00:00,124,,Estudiante
4570,382,2,2023-02-01 00:00:00,124,,Estudiante
4571,382,3,2023-02-08 00:00:00,124,,Administración
4572,382,4,2023-02-23 00:00:00,124,,Administración
4573,382,5,2023-03-09 00:00:00,124,Adjudicación a destino Erasmus,Administración
4574,382,11,2023-03-28 00:00:00,124,,Administración
4575,382,12,2023-04-10 00:00:00,124,Adjudicación a destino Erasmus,Administración
4576,382,6,2023-04-21 00:00:00,124,Adjudicación a destino Erasmus,Administración
4577,382,7,2023-05-05 00:00:00,124,,Estudiante
4578,382,8,2023-05-15 00:00:00,124,,Estudiante
4579,382,17,2023-06-05 00:00:00,124,,Estudiante
4580,382,18,2023-06-30 00:00:00,124,,Administración
4581,383,1,2023-01-25 00:00:00,254,,Estudiante
4582,383,2,2023-01-31 00:00:00,254,,Estudiante
4583,383,3,2023-02-04 00:00:00,254,,Administración
4584,383,4,2023-02-15 00:00:00,254,,Administración
4585,383,5,2023-02-28 00:00:00,254,Adjudicación a destino Erasmus,Administración
4586,383,6,2023-03-11 00:00:00,254,Adjudicación a destino Erasmus,Administración
4587,383,13,2023-03-25 00:00:00,254,Alegación sobre adjudicación,Estudiante
4588,383,14,2023-04-12 00:00:00,254,Alegación sobre adjudicación,Administración
4589,383,7,2023-04-28 00:00:00,254,,Estudiante
4590,383,8,2023-05-12 00:00:00,254,,Estudiante
4591,383,15,2023-06-11 00:00:00,254,,Estudiante
4592,383,16,2023-07-11 00:00:00,254,,Administración
4593,383,17,2023-08-08 00:00:00,254,,Estudiante
4594,383,18,2023-09-06 00:00:00,254,,Administración
4595,384,1,2023-01-20 00:00:00,224,,Estudiante
4596,384,2,2023-01-27 00:00:00,224,,Estudiante
4597,384,3,2023-02-02 00:00:00,224,,Administración
4598,384,4,2023-02-13 00:00:00,224,,Administración
4599,384,5,2023-02-22 00:00:00,224,Adjudicación a destino Erasmus,Administración
4600,384,6,2023-03-12 00:00:00,224,Adjudicación a destino Erasmus,Administración
4601,384,7,2023-03-29 00:00:00,224,,Estudiante
4602,384,8,2023-04-13 00:00:00,224,,Estudiante
4603,384,17,2023-05-08 00:00:00,224,,Estudiante
4604,384,18,2023-06-03 00:00:00,224,,Administración
4605,385,1,2023-01-26 00:00:00,31,,Estudiante
4606,385,2,2023-01-31 00:00:00,31,,Estudiante
4607,385,3,2023-02-07 00:00:00,31,,Administración
4608,385,4,2023-02-17 00:00:00,31,,Administración
4609,385,5,2023-02-25 00:00:00,31,Adjudicación a destino Erasmus,Administración
4610,385,6,2023-03-10 00:00:00,31,Adjudicación a destino Erasmus,Administración
4611,385,13,2023-03-23 00:00:00,31,Alegación sobre adjudicación,Estudiante
4612,385,14,2023-04-04 00:00:00,31,Alegación sobre adjudicación,Administración
4613,385,15,2023-05-04 00:00:00,31,,Estudiante
4614,385,16,2023-05-29 00:00:00,31,,Administración
4615,385,7,2023-06-14 00:00:00,31,,Estudiante
4616,385,8,2023-06-25 00:00:00,31,,Estudiante
4617,385,17,2023-07-20 00:00:00,31,,Estudiante
4618,385,18,2023-08-19 00:00:00,31,,Administración
4619,386,1,2023-01-24 00:00:00,278,,Estudiante
4620,386,2,2023-01-30 00:00:00,278,,Estudiante
4621,386,3,2023-02-04 00:00:00,278,,Administración
4622,386,4,2023-02-19 00:00:00,278,,Administración
4623,386,5,2023-03-04 00:00:00,278,Adjudicación a destino Erasmus,Administración
4624,386,6,2023-03-23 00:00:00,278,Adjudicación a destino Erasmus,Administración
4625,386,13,2023-04-02 00:00:00,278,Alegación sobre adjudicación,Estudiante
4626,386,14,2023-04-17 00:00:00,278,Alegación sobre adjudicación,Administración
4627,386,15,2023-05-10 00:00:00,278,,Estudiante
4628,386,16,2023-06-05 00:00:00,278,,Administración
4629,386,7,2023-06-21 00:00:00,278,,Estudiante
4630,386,8,2023-07-06 00:00:00,278,,Estudiante
4631,386,17,2023-08-02 00:00:00,278,,Estudiante
4632,386,18,2023-08-25 00:00:00,278,,Administración
4633,387,1,2023-02-03 00:00:00,219,,Estudiante
4634,387,2,2023-02-08 00:00:00,219,,Estudiante
4635,388,1,2023-01-29 00:00:00,235,,Estudiante
4636,388,2,2023-02-05 00:00:00,235,,Estudiante
4637,388,3,2023-02-09 00:00:00,235,,Administración
4638,388,4,2023-02-24 00:00:00,235,,Administración
4639,388,5,2023-03-04 00:00:00,235,Adjudicación a destino Erasmus,Administración
4640,388,6,2023-03-18 00:00:00,235,Adjudicación a destino Erasmus,Administración
4641,388,7,2023-03-28 00:00:00,235,,Estudiante
4642,388,9,2023-04-09 00:00:00,235,Renuncia voluntaria,Estudiante
4643,388,11,2023-04-27 00:00:00,235,,Administración
4644,388,12,2023-05-14 00:00:00,235,Adjudicación a destino Erasmus,Administración
4645,388,7,2023-05-24 00:00:00,235,,Estudiante
4646,388,8,2023-06-08 00:00:00,235,,Estudiante
4647,388,15,2023-07-08 00:00:00,235,,Estudiante
4648,388,16,2023-07-29 00:00:00,235,,Administración
4649,388,17,2023-08-23 00:00:00,235,,Estudiante
4650,388,18,2023-09-20 00:00:00,235,,Administración
4651,389,1,2023-02-02 00:00:00,166,,Estudiante
4652,389,2,2023-02-09 00:00:00,166,,Estudiante
4653,389,3,2023-02-12 00:00:00,166,,Administración
4654,389,4,2023-02-19 00:00:00,166,,Administración
4655,389,5,2023-02-28 00:00:00,166,Adjudicación a destino Erasmus,Administración
4656,389,6,2023-03-20 00:00:00,166,Adjudicación a destino Erasmus,Administración
4657,389,10,2023-04-08 00:00:00,166,Renuncia voluntaria,Estudiante
4658,390,1,2023-01-16 00:00:00,270,,Estudiante
4659,390,2,2023-01-23 00:00:00,270,,Estudiante
4660,390,3,2023-01-28 00:00:00,270,,Administración
4661,390,13,2023-02-08 00:00:00,270,Alegación sobre adjudicación,Estudiante
4662,390,14,2023-02-25 00:00:00,270,Alegación sobre adjudicación,Administración
4663,390,4,2023-03-07 00:00:00,270,,Administración
4664,390,5,2023-03-21 00:00:00,270,Adjudicación a destino Erasmus,Administración
4665,390,6,2023-04-05 00:00:00,270,Adjudicación a destino Erasmus,Administración
4666,390,7,2023-04-16 00:00:00,270,,Estudiante
4667,390,8,2023-04-29 00:00:00,270,,Estudiante
4668,390,15,2023-05-27 00:00:00,270,,Estudiante
4669,390,16,2023-06-20 00:00:00,270,,Administración
4670,390,17,2023-07-18 00:00:00,270,,Estudiante
4671,390,18,2023-08-16 00:00:00,270,,Administración
4672,391,1,2023-01-16 00:00:00,55,,Estudiante
4673,391,2,2023-01-19 00:00:00,55,,Estudiante
4674,391,3,2023-01-24 00:00:00,55,,Administración
4675,391,4,2023-02-04 00:00:00,55,,Administración
4676,391,5,2023-02-12 00:00:00,55,Adjudicación a destino Erasmus,Administración
4677,391,6,2023-02-23 00:00:00,55,Adjudicación a destino Erasmus,Administración
4678,391,7,2023-03-09 00:00:00,55,,Estudiante
4679,391,8,2023-03-21 00:00:00,55,,Estudiante
4680,391,15,2023-04-10 00:00:00,55,,Estudiante
4681,391,16,2023-04-30 00:00:00,55,,Administración
4682,391,9,2023-05-13 00:00:00,55,Renuncia voluntaria,Estudiante
4683,391,10,2023-05-31 00:00:00,55,Renuncia voluntaria,Estudiante
4684,392,1,2023-02-01 00:00:00,8,,Estudiante
4685,392,2,2023-02-04 00:00:00,8,,Estudiante
4686,392,3,2023-02-09 00:00:00,8,,Administración
4687,392,4,2023-02-20 00:00:00,8,,Administración
4688,392,5,2023-03-01 00:00:00,8,Adjudicación a destino Erasmus,Administración
4689,392,6,2023-03-13 00:00:00,8,Adjudicación a destino Erasmus,Administración
4690,392,7,2023-03-26 00:00:00,8,,Estudiante
4691,392,8,2023-04-08 00:00:00,8,,Estudiante
4692,392,17,2023-05-06 00:00:00,8,,Estudiante
4693,392,18,2023-05-27 00:00:00,8,,Administración
4694,392,15,2023-06-23 00:00:00,8,,Estudiante
4695,392,16,2023-07-21 00:00:00,8,,Administración
4696,392,17,2023-08-14 00:00:00,8,,Estudiante
4697,392,18,2023-09-12 00:00:00,8,,Administración
4698,393,1,2023-01-23 00:00:00,104,,Estudiante
4699,393,2,2023-01-30 00:00:00,104,,Estudiante
4700,393,3,2023-02-05 00:00:00,104,,Administración
4701,393,4,2023-02-16 00:00:00,104,,Administración
4702,393,5,2023-02-23 00:00:00,104,Adjudicación a destino Erasmus,Administración
4703,393,6,2023-03-12 00:00:00,104,Adjudicación a destino Erasmus,Administración
4704,393,7,2023-03-29 00:00:00,104,,Estudiante
4705,393,9,2023-04-11 00:00:00,104,Renuncia voluntaria,Estudiante
4706,393,11,2023-04-25 00:00:00,104,,Administración
4707,393,12,2023-05-09 00:00:00,104,Adjudicación a destino Erasmus,Administración
4708,393,7,2023-05-23 00:00:00,104,,Estudiante
4709,393,8,2023-06-08 00:00:00,104,,Estudiante
4710,393,15,2023-07-03 00:00:00,104,,Estudiante
4711,393,16,2023-07-25 00:00:00,104,,Administración
4712,393,17,2023-08-20 00:00:00,104,,Estudiante
4713,393,18,2023-09-11 00:00:00,104,,Administración
4714,394,1,2023-01-20 00:00:00,143,,Estudiante
4715,394,2,2023-01-26 00:00:00,143,,Estudiante
4716,394,3,2023-02-01 00:00:00,143,,Administración
4717,394,13,2023-02-11 00:00:00,143,Alegación sobre adjudicación,Estudiante
4718,394,14,2023-02-24 00:00:00,143,Alegación sobre adjudicación,Administración
4719,394,4,2023-03-06 00:00:00,143,,Administración
4720,394,5,2023-03-19 00:00:00,143,Adjudicación a destino Erasmus,Administración
4721,394,6,2023-04-06 00:00:00,143,Adjudicación a destino Erasmus,Administración
4722,394,7,2023-04-18 00:00:00,143,,Estudiante
4723,394,8,2023-04-28 00:00:00,143,,Estudiante
4724,394,15,2023-05-21 00:00:00,143,,Estudiante
4725,394,16,2023-06-12 00:00:00,143,,Administración
4726,394,17,2023-07-11 00:00:00,143,,Estudiante
4727,394,18,2023-08-05 00:00:00,143,,Administración
4728,395,1,2023-02-01 00:00:00,8,,Estudiante
4729,395,2,2023-02-04 00:00:00,8,,Estudiante
4730,395,3,2023-02-07 00:00:00,8,,Administración
4731,395,4,2023-02-16 00:00:00,8,,Administración
4732,395,5,2023-03-02 00:00:00,8,Adjudicación a destino Erasmus,Administración
4733,395,6,2023-03-21 00:00:00,8,Adjudicación a destino Erasmus,Administración
4734,395,7,2023-04-01 00:00:00,8,,Estudiante
4735,395,8,2023-04-13 00:00:00,8,,Estudiante
4736,395,15,2023-05-07 00:00:00,8,,Estudiante
4737,395,16,2023-05-28 00:00:00,8,,Administración
4738,395,9,2023-06-16 00:00:00,8,Renuncia voluntaria,Estudiante
4739,395,11,2023-07-05 00:00:00,8,,Administración
4740,395,12,2023-07-24 00:00:00,8,Adjudicación a destino Erasmus,Administración
4741,395,7,2023-08-06 00:00:00,8,,Estudiante
4742,395,8,2023-08-25 00:00:00,8,,Estudiante
4743,395,17,2023-09-22 00:00:00,8,,Estudiante
4744,395,18,2023-10-21 00:00:00,8,,Administración
4745,396,1,2023-01-16 00:00:00,259,,Estudiante
4746,396,2,2023-01-23 00:00:00,259,,Estudiante
4747,396,3,2023-01-28 00:00:00,259,,Administración
4748,396,4,2023-02-11 00:00:00,259,,Administración
4749,396,5,2023-02-20 00:00:00,259,Adjudicación a destino Erasmus,Administración
4750,396,6,2023-03-12 00:00:00,259,Adjudicación a destino Erasmus,Administración
4751,396,13,2023-03-23 00:00:00,259,Alegación sobre adjudicación,Estudiante
4752,396,14,2023-04-05 00:00:00,259,Alegación sobre adjudicación,Administración
4753,396,7,2023-04-20 00:00:00,259,,Estudiante
4754,396,8,2023-05-01 00:00:00,259,,Estudiante
4755,396,17,2023-05-21 00:00:00,259,,Estudiante
4756,396,18,2023-06-16 00:00:00,259,,Administración
4757,397,1,2023-01-18 00:00:00,198,,Estudiante
4758,397,2,2023-01-23 00:00:00,198,,Estudiante
4759,397,3,2023-01-26 00:00:00,198,,Administración
4760,397,4,2023-02-03 00:00:00,198,,Administración
4761,397,5,2023-02-18 00:00:00,198,Adjudicación a destino Erasmus,Administración
4762,397,6,2023-02-28 00:00:00,198,Adjudicación a destino Erasmus,Administración
4763,397,7,2023-03-17 00:00:00,198,,Estudiante
4764,397,8,2023-03-28 00:00:00,198,,Estudiante
4765,397,15,2023-04-25 00:00:00,198,,Estudiante
4766,397,16,2023-05-20 00:00:00,198,,Administración
4767,397,9,2023-06-01 00:00:00,198,Renuncia voluntaria,Estudiante
4768,397,11,2023-06-15 00:00:00,198,,Administración
4769,397,12,2023-06-30 00:00:00,198,Adjudicación a destino Erasmus,Administración
4770,397,7,2023-07-14 00:00:00,198,,Estudiante
4771,397,8,2023-08-03 00:00:00,198,,Estudiante
4772,397,17,2023-08-23 00:00:00,198,,Estudiante
4773,397,18,2023-09-19 00:00:00,198,,Administración
4774,398,1,2023-01-24 00:00:00,228,,Estudiante
4775,398,2,2023-01-30 00:00:00,228,,Estudiante
4776,398,3,2023-02-06 00:00:00,228,,Administración
4777,398,4,2023-02-15 00:00:00,228,,Administración
4778,398,5,2023-02-23 00:00:00,228,Adjudicación a destino Erasmus,Administración
4779,398,6,2023-03-05 00:00:00,228,Adjudicación a destino Erasmus,Administración
4780,398,13,2023-03-18 00:00:00,228,Alegación sobre adjudicación,Estudiante
4781,398,14,2023-03-30 00:00:00,228,Alegación sobre adjudicación,Administración
4782,398,15,2023-04-28 00:00:00,228,,Estudiante
4783,398,16,2023-05-22 00:00:00,228,,Administración
4784,398,7,2023-06-05 00:00:00,228,,Estudiante
4785,398,8,2023-06-23 00:00:00,228,,Estudiante
